Date,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,ONGC.NS,RELIANCE.NS,TCS.NS,WIPRO.NS
2020-01-28,579.2925415039062,1862.02734375,510.86846923828125,668.5099487304688,323.85699462890625,6646.451171875,78.10359954833984,655.36181640625,1859.07958984375,112.48590850830078
2020-01-29,585.283447265625,1874.3162841796875,509.3209533691406,678.5635375976562,326.72503662109375,6659.03759765625,78.80693054199219,658.9686889648438,1834.263671875,113.73037719726562
2020-01-30,580.6423950195312,1859.7684326171875,514.7373046875,670.8300170898438,324.295166015625,6668.6787109375,77.43375396728516,642.8934936523438,1820.0035400390625,110.94184112548828
2020-01-31,580.7607421875,1838.216552734375,508.4021301269531,666.7484741210938,336.9423522949219,6567.087890625,72.97930908203125,628.5995483398438,1769.9459228515625,109.14429473876953
2020-02-03,564.8955688476562,1968.971923828125,498.6335144042969,659.4017944335938,333.8552551269531,6659.98681640625,69.29515838623047,616.9552001953125,1789.9090576171875,109.42083740234375
2020-02-04,582.4182739257812,1947.87255859375,513.3831176757812,676.9737548828125,338.24688720703125,6838.85205078125,71.103759765625,635.167724609375,1794.378662109375,110.73444366455078
2020-02-05,589.451171875,1952.119140625,521.4107666015625,674.1382446289062,336.54400634765625,6688.103515625,71.53914642333984,645.0087280273438,1827.4105224609375,111.65625762939453
2020-02-06,587.1542358398438,1948.59521484375,523.8287353515625,662.7957763671875,333.4071044921875,6669.77099609375,71.84056854248047,649.1499633789062,1811.9158935546875,112.3015365600586
2020-02-07,588.290771484375,1951.8031005859375,518.8477172851562,667.9085693359375,329.2345275878906,6622.4189453125,73.18026733398438,638.3961791992188,1818.8970947265625,112.43981170654297
2020-02-10,587.3909912109375,1951.2158203125,516.4298706054688,664.385498046875,332.470947265625,6547.51953125,71.13724517822266,639.2644653320312,1840.5198974609375,111.03402709960938
2020-02-11,587.5330810546875,1945.20654296875,522.0394897460938,664.6863403320312,334.0942077636719,6681.3125,71.53914642333984,646.9012451171875,1833.2413330078125,111.19535064697266
2020-02-12,591.5111694335938,2042.5281982421875,531.276123046875,671.1307983398438,341.5530700683594,6690.3837890625,71.47215270996094,654.7161254882812,1848.012451171875,112.67028045654297
2020-02-13,587.9119262695312,2063.3564453125,523.2484741210938,680.7545776367188,336.5539855957031,6654.05029296875,70.56787109375,656.4304809570312,1866.06005859375,112.34762573242188
2020-02-14,577.46923828125,2037.7388916015625,527.8909912109375,675.7708129882812,334.7913513183594,6567.37158203125,69.1947021484375,662.419677734375,1859.4622802734375,111.95587158203125
2020-02-17,576.4273681640625,2035.52490234375,523.8287353515625,678.3485717773438,336.8128967285156,6560.67626953125,66.95072937011719,658.2562255859375,1875.6793212890625,112.37068176269531
2020-02-18,574.5803833007812,2019.078125,523.44189453125,685.3946533203125,336.79296875,6441.3212890625,66.51532745361328,653.4246826171875,1886.322021484375,112.48590850830078
2020-02-19,581.18701171875,2071.263916015625,526.9237670898438,687.800537109375,338.8045654296875,6418.048828125,68.1229476928711,669.6334838867188,1869.8056640625,114.1221694946289
